n,delta_label,delta,p_label,p_true,mu1_true,mu2_true,sigma1_sq_true,sigma2_sq_true,replicate,seed,method,time_sec,success,p_hat,mu1_hat,mu2_hat,sigma1_sq_hat,sigma2_sq_hat,p_error,mu1_error,mu2_error,sigma1_sq_error,sigma2_sq_error,p_abs_error,mu1_abs_error,mu2_abs_error,sigma1_sq_abs_error,sigma2_sq_abs_error
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,36,36,MM,0.001561800017952919,True,0.7768603659992662,-0.29200537231281337,1.2926563313029498,0.2193367546062974,0.18090968284650544,0.2768603659992662,-0.29200537231281337,0.7926563313029498,-0.7806632453937026,-0.8190903171534946,0.2768603659992662,0.29200537231281337,0.7926563313029498,0.7806632453937026,0.8190903171534946
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,36,36,MLE,0.14255929994396865,True,0.44657407204378474,-0.3786524970757347,0.4168432234600628,0.04051354738039261,0.8521048166864439,-0.05342592795621526,-0.3786524970757347,-0.0831567765399372,-0.9594864526196074,-0.1478951833135561,0.05342592795621526,0.3786524970757347,0.0831567765399372,0.9594864526196074,0.1478951833135561
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,37,37,MM,0.0015591999981552362,False,,,,,,,,,,,,,,,
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,37,37,MLE,0.9606121999677271,True,0.18239462322177805,-1.2489022805439822,0.20319018488671756,0.004894324285957395,0.5208287791640008,-0.317605376778222,-1.2489022805439822,-0.2968098151132824,-0.9951056757140426,-0.47917122083599917,0.317605376778222,1.2489022805439822,0.2968098151132824,0.9951056757140426,0.47917122083599917
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,38,38,MM,0.001455599907785654,True,0.6288387120763266,-0.2118344438747538,1.613446369155887,0.38290561266705725,0.20008704939007793,0.12883871207632658,-0.2118344438747538,1.113446369155887,-0.6170943873329428,-0.7999129506099221,0.12883871207632658,0.2118344438747538,1.113446369155887,0.6170943873329428,0.7999129506099221
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,38,38,MLE,0.28554269997403026,True,0.7386497765844595,-0.030872197275902805,1.868920824896228,0.5104303163828934,0.07225941452204339,0.23864977658445952,-0.030872197275902805,1.368920824896228,-0.4895696836171066,-0.9277405854779566,0.23864977658445952,0.030872197275902805,1.368920824896228,0.4895696836171066,0.9277405854779566
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,39,39,MM,0.001424300018697977,True,0.634759721501348,-0.21174581266842335,1.1176545328835015,0.2871731389183966,0.09322165465643534,0.13475972150134796,-0.21174581266842335,0.6176545328835015,-0.7128268610816034,-0.9067783453435647,0.13475972150134796,0.21174581266842335,0.6176545328835015,0.7128268610816034,0.9067783453435647
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,39,39,MLE,0.17254709999542683,True,0.6571289865647005,-0.19038838984811568,1.1634534673985188,0.28638157137252385,0.07264399185313407,0.15712898656470053,-0.19038838984811568,0.6634534673985188,-0.7136184286274762,-0.9273560081468659,0.15712898656470053,0.19038838984811568,0.6634534673985188,0.7136184286274762,0.9273560081468659
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,40,40,MM,0.0014733000425621867,True,0.2904837026979874,-1.4196080072239916,0.5090521713477282,0.3995087866403327,0.3336056487107884,-0.2095162973020126,-1.4196080072239916,0.009052171347728177,-0.6004912133596674,-0.6663943512892117,0.2095162973020126,1.4196080072239916,0.009052171347728177,0.6004912133596674,0.6663943512892117
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,40,40,MLE,0.2992608000058681,True,0.14311632435135832,-2.013031783023419,0.27647338577140484,0.07317633851500109,0.5439439168756216,-0.35688367564864165,-2.013031783023419,-0.22352661422859516,-0.926823661484999,-0.4560560831243784,0.35688367564864165,2.013031783023419,0.22352661422859516,0.926823661484999,0.4560560831243784
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,41,41,MM,0.0014751000562682748,True,0.6693263694239692,-0.40003963419112776,1.3760446495977194,0.3791512953580634,0.30254259527314575,0.16932636942396917,-0.40003963419112776,0.8760446495977194,-0.6208487046419366,-0.6974574047268542,0.16932636942396917,0.40003963419112776,0.8760446495977194,0.6208487046419366,0.6974574047268542
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,41,41,MLE,1.4205647999187931,True,0.8509356015032876,-0.12835681504872867,1.9889926149296822,0.5678883358433302,0.0006307549313736561,0.3509356015032876,-0.12835681504872867,1.4889926149296822,-0.4321116641566698,-0.9993692450686263,0.3509356015032876,0.12835681504872867,1.4889926149296822,0.4321116641566698,0.9993692450686263
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,42,42,MM,0.0015391999622806907,False,,,,,,,,,,,,,,,
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,42,42,MLE,0.4387731999158859,True,0.22046499079138399,-0.6562250208127898,0.7683822212516587,0.0613234771154639,0.39602322572276183,-0.279535009208616,-0.6562250208127898,0.26838222125165867,-0.9386765228845361,-0.6039767742772382,0.279535009208616,0.6562250208127898,0.26838222125165867,0.9386765228845361,0.6039767742772382
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,43,43,MM,0.001142699969932437,True,0.2087193633018528,-1.6068367814661582,0.0053699558737920206,0.06867276644647922,0.8064851400676692,-0.2912806366981472,-1.6068367814661582,-0.494630044126208,-0.9313272335535208,-0.19351485993233075,0.2912806366981472,1.6068367814661582,0.494630044126208,0.9313272335535208,0.19351485993233075
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,43,43,MLE,0.43277369998395443,True,0.15404757077213924,-1.7812235596431443,-0.06706718194711725,0.033353283906485974,0.8200357053183848,-0.34595242922786074,-1.7812235596431443,-0.5670671819471172,-0.966646716093514,-0.17996429468161523,0.34595242922786074,1.7812235596431443,0.5670671819471172,0.966646716093514,0.17996429468161523
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,44,44,MM,0.0015811999328434467,False,,,,,,,,,,,,,,,
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,44,44,MLE,1.7992979000555351,True,0.09849147397387154,-1.6812431346243295,0.21858027024857987,0.0002705614369899058,0.5918659736721901,-0.40150852602612846,-1.6812431346243295,-0.28141972975142016,-0.9997294385630101,-0.40813402632780993,0.40150852602612846,1.6812431346243295,0.28141972975142016,0.9997294385630101,0.40813402632780993
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,45,45,MM,0.0010354999685660005,True,0.2000624434723835,-1.5677315119069566,0.8785976350804932,0.07308248181697823,0.4973267102875504,-0.2999375565276165,-1.5677315119069566,0.37859763508049316,-0.9269175181830218,-0.5026732897124496,0.2999375565276165,1.5677315119069566,0.37859763508049316,0.9269175181830218,0.5026732897124496
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,45,45,MLE,0.1524798000464216,True,0.19859868696709784,-1.588021662696387,0.8791576130776269,0.05239699176586598,0.48790515734005735,-0.3014013130329022,-1.588021662696387,0.37915761307762685,-0.947603008234134,-0.5120948426599427,0.3014013130329022,1.588021662696387,0.37915761307762685,0.947603008234134,0.5120948426599427
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,46,46,MM,0.001609700033441186,True,0.6467952383567765,-0.12144654494293766,1.5763054987586484,0.41534264612188176,0.19107855400421914,0.14679523835677655,-0.12144654494293766,1.0763054987586484,-0.5846573538781182,-0.8089214459957809,0.14679523835677655,0.12144654494293766,1.0763054987586484,0.5846573538781182,0.8089214459957809
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,46,46,MLE,0.5027097000274807,True,0.7382245496447173,0.029076168930836043,1.744788591320244,0.5304592976302326,0.13045937107591837,0.2382245496447173,0.029076168930836043,1.244788591320244,-0.4695407023697674,-0.8695406289240817,0.2382245496447173,0.029076168930836043,1.244788591320244,0.4695407023697674,0.8695406289240817
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,47,47,MM,0.0008409000001847744,True,0.3600752203759558,-0.7009102763691994,1.1720867814168034,0.22123938905446236,0.30229951253230813,-0.1399247796240442,-0.7009102763691994,0.6720867814168034,-0.7787606109455376,-0.6977004874676919,0.1399247796240442,0.7009102763691994,0.6720867814168034,0.7787606109455376,0.6977004874676919
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,47,47,MLE,0.12161949998699129,True,0.3899633535020083,-0.6674157474168108,1.2424411557317743,0.1987279743784076,0.2233240481776239,-0.11003664649799172,-0.6674157474168108,0.7424411557317743,-0.8012720256215924,-0.776675951822376,0.11003664649799172,0.6674157474168108,0.7424411557317743,0.8012720256215924,0.776675951822376
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,48,48,MM,0.0014510999899357557,True,0.666465821991041,0.07748681127839119,1.8488484723293999,0.4010599362344809,0.21449265888324923,0.16646582199104099,0.07748681127839119,1.3488484723293999,-0.5989400637655191,-0.7855073411167508,0.16646582199104099,0.07748681127839119,1.3488484723293999,0.5989400637655191,0.7855073411167508
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,48,48,MLE,0.30588430003263056,True,0.7753344924709391,0.24889562110102123,2.1156745956098346,0.5280457310378962,0.08844800655972612,0.2753344924709391,0.24889562110102123,1.6156745956098346,-0.4719542689621038,-0.9115519934402738,0.2753344924709391,0.24889562110102123,1.6156745956098346,0.4719542689621038,0.9115519934402738
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,49,49,MM,0.0013758999994024634,True,0.3988078664675513,-0.08677284885526071,1.3915843068748304,0.25943053350427736,0.12772189818734103,-0.10119213353244871,-0.08677284885526071,0.8915843068748304,-0.7405694664957226,-0.872278101812659,0.10119213353244871,0.08677284885526071,0.8915843068748304,0.7405694664957226,0.872278101812659
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,49,49,MLE,0.12960169999860227,True,0.655201412560019,0.47173915090262536,1.4295873116812396,0.7494630016485441,0.017215364835257735,0.15520141256001896,0.47173915090262536,0.9295873116812396,-0.25053699835145593,-0.9827846351647422,0.15520141256001896,0.47173915090262536,0.9295873116812396,0.25053699835145593,0.9827846351647422
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,50,50,MM,0.00115130003541708,True,0.8288210973380895,-0.051612554535069965,2.0918976067710013,0.23973063021340527,0.8214656543278521,0.3288210973380895,-0.051612554535069965,1.5918976067710013,-0.7602693697865948,-0.17853434567214788,0.3288210973380895,0.051612554535069965,1.5918976067710013,0.7602693697865948,0.17853434567214788
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,50,50,MLE,0.5015157000161707,True,0.23550404041974987,-0.6409419238269157,0.6098862520000811,0.007308388743608398,0.925804241435297,-0.26449595958025013,-0.6409419238269157,0.10988625200008106,-0.9926916112563916,-0.07419575856470295,0.26449595958025013,0.6409419238269157,0.10988625200008106,0.9926916112563916,0.07419575856470295
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,51,51,MM,0.0014121000422164798,True,0.49678201625104873,-0.6015290960659139,1.0786342438537788,0.2651737963417303,0.2442059638692423,-0.0032179837489512697,-0.6015290960659139,0.5786342438537788,-0.7348262036582698,-0.7557940361307577,0.0032179837489512697,0.6015290960659139,0.5786342438537788,0.7348262036582698,0.7557940361307577
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,51,51,MLE,0.8212574999779463,True,0.2517229135034845,-0.9783941072805817,0.6551630890530675,0.11215815163162307,0.5739334715270689,-0.24827708649651548,-0.9783941072805817,0.15516308905306753,-0.887841848368377,-0.42606652847293114,0.24827708649651548,0.9783941072805817,0.15516308905306753,0.887841848368377,0.42606652847293114
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,52,52,MM,0.0015885999891906977,False,,,,,,,,,,,,,,,
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,52,52,MLE,0.8538940999424085,True,0.6936419016449455,0.12843878901363764,0.5729159831125233,0.3930889517319278,0.03698296393649162,0.19364190164494555,0.12843878901363764,0.07291598311252334,-0.6069110482680722,-0.9630170360635084,0.19364190164494555,0.12843878901363764,0.07291598311252334,0.6069110482680722,0.9630170360635084
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,53,53,MM,0.0016103999223560095,True,0.35803008747067194,-0.789981573424971,0.9972045015953229,1.2898324849175422,0.8370685295437196,-0.14196991252932806,-0.789981573424971,0.4972045015953229,0.2898324849175422,-0.16293147045628043,0.14196991252932806,0.789981573424971,0.4972045015953229,0.2898324849175422,0.16293147045628043
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,53,53,MLE,1.8309297000523657,True,0.0499883768227133,-2.784819664643502,0.5226743731284627,1e-06,1.277658411352671,-0.4500116231772867,-2.784819664643502,0.022674373128462655,-0.999999,0.277658411352671,0.4500116231772867,2.784819664643502,0.022674373128462655,0.999999,0.277658411352671
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,54,54,MM,0.0007329999934881926,True,0.3978812304458259,-0.5753915600725327,0.9646488567867705,0.07530587123243682,0.23493218092372284,-0.1021187695541741,-0.5753915600725327,0.4646488567867705,-0.9246941287675632,-0.7650678190762772,0.1021187695541741,0.5753915600725327,0.4646488567867705,0.9246941287675632,0.7650678190762772
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,54,54,MLE,0.24399799993261695,True,0.33283783283551593,-0.6623319839301012,0.8578796147448863,0.044285697396937176,0.31730697791766294,-0.16716216716448407,-0.6623319839301012,0.3578796147448863,-0.9557143026030628,-0.6826930220823371,0.16716216716448407,0.6623319839301012,0.3578796147448863,0.9557143026030628,0.6826930220823371
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,55,55,MM,0.001486899913288653,True,0.40090541993102957,-0.87540219791553,1.1884608036473923,0.28300947388694786,0.13772903755964963,-0.09909458006897043,-0.87540219791553,0.6884608036473923,-0.7169905261130521,-0.8622709624403504,0.09909458006897043,0.87540219791553,0.6884608036473923,0.7169905261130521,0.8622709624403504
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,55,55,MLE,0.1226102999644354,True,0.5337418678948878,-0.48834729845317615,1.3333780083933415,0.6689734034161937,0.07737428340296763,0.033741867894887756,-0.48834729845317615,0.8333780083933415,-0.3310265965838063,-0.9226257165970324,0.033741867894887756,0.48834729845317615,0.8333780083933415,0.3310265965838063,0.9226257165970324
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,56,56,MM,0.001366600045002997,True,0.2008455290975651,-1.1084447651878238,0.7444911710327402,0.5636908312695131,0.5627544888795473,-0.2991544709024349,-1.1084447651878238,0.2444911710327402,-0.43630916873048686,-0.43724551112045273,0.2991544709024349,1.1084447651878238,0.2444911710327402,0.43630916873048686,0.43724551112045273
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,56,56,MLE,1.788944000029005,True,0.16121842848285603,-1.266832077289325,0.6873946314151956,0.5212777660385647,0.6122564280249306,-0.33878157151714394,-1.266832077289325,0.18739463141519563,-0.4787222339614353,-0.38774357197506937,0.33878157151714394,1.266832077289325,0.18739463141519563,0.4787222339614353,0.38774357197506937
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,57,57,MM,0.0014818001072853804,True,0.23180028113395137,-1.3413920799961847,0.3827605496809663,0.35255092858100523,0.20368345231540136,-0.26819971886604865,-1.3413920799961847,-0.11723945031903371,-0.6474490714189948,-0.7963165476845986,0.26819971886604865,1.3413920799961847,0.11723945031903371,0.6474490714189948,0.7963165476845986
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,57,57,MLE,0.5026481999084353,True,0.09818931660395619,-1.9774325962675696,0.19656480448237526,0.053962511759932996,0.38116223958211126,-0.4018106833960438,-1.9774325962675696,-0.30343519551762477,-0.9460374882400671,-0.6188377604178887,0.4018106833960438,1.9774325962675696,0.30343519551762477,0.9460374882400671,0.6188377604178887
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,58,58,MM,0.000735800014808774,True,0.5389040954858392,-0.6508582293476377,1.5047673054509483,0.3661903142901126,0.5857133730729301,0.038904095485839174,-0.6508582293476377,1.0047673054509483,-0.6338096857098874,-0.41428662692706986,0.038904095485839174,0.6508582293476377,1.0047673054509483,0.6338096857098874,0.41428662692706986
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,58,58,MLE,0.4469110000645742,True,0.42994593729222386,-0.7983383229560428,1.2039808850649445,0.31210467023218474,0.8862774576805917,-0.07005406270777614,-0.7983383229560428,0.7039808850649445,-0.6878953297678152,-0.11372254231940826,0.07005406270777614,0.7983383229560428,0.7039808850649445,0.6878953297678152,0.11372254231940826
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,59,59,MM,0.0015385999577119946,True,0.802015036282888,-0.2506841652896063,0.8395458873847005,0.3760386460354468,0.0827711912193472,0.30201503628288795,-0.2506841652896063,0.3395458873847005,-0.6239613539645532,-0.9172288087806528,0.30201503628288795,0.2506841652896063,0.3395458873847005,0.6239613539645532,0.9172288087806528
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,59,59,MLE,0.6353801999939606,True,0.8816157468545469,-0.18796034902793257,1.1055000318237032,0.37588163958765697,0.006023729656855079,0.3816157468545469,-0.18796034902793257,0.6055000318237032,-0.624118360412343,-0.993976270343145,0.3816157468545469,0.18796034902793257,0.6055000318237032,0.624118360412343,0.993976270343145
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,60,60,MM,0.0015290000010281801,False,,,,,,,,,,,,,,,
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,60,60,MLE,2.0813295000698417,True,0.1571430126575135,-0.9575464218525074,0.7416199007256721,0.06105034924146069,0.9220272095475791,-0.3428569873424865,-0.9575464218525074,0.24161990072567208,-0.9389496507585393,-0.07797279045242089,0.3428569873424865,0.9575464218525074,0.24161990072567208,0.9389496507585393,0.07797279045242089
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,61,61,MM,0.0015415000962093472,False,,,,,,,,,,,,,,,
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,61,61,MLE,0.44954599998891354,True,0.8539997003348964,0.028458437149704044,1.7053475097529773,0.2675462838138596,0.03849496846348608,0.35399970033489636,0.028458437149704044,1.2053475097529773,-0.7324537161861404,-0.9615050315365139,0.35399970033489636,0.028458437149704044,1.2053475097529773,0.7324537161861404,0.9615050315365139
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,62,62,MM,0.0006791000487282872,True,0.5224643334503836,0.18470670056640204,1.4833425626534789,0.31057989850174156,0.38933560662187017,0.022464333450383567,0.18470670056640204,0.9833425626534789,-0.6894201014982584,-0.6106643933781298,0.022464333450383567,0.18470670056640204,0.9833425626534789,0.6894201014982584,0.6106643933781298
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,62,62,MLE,2.682361999992281,True,0.8745433726621933,0.6113295361501869,2.153871453064006,0.5605201432983035,0.1409805032715917,0.3745433726621933,0.6113295361501869,1.653871453064006,-0.43947985670169654,-0.8590194967284083,0.3745433726621933,0.6113295361501869,1.653871453064006,0.43947985670169654,0.8590194967284083
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,63,63,MM,0.0006622000364586711,True,0.39779062103402923,-0.6017265501206241,0.9266880945925273,0.19073242030678872,0.3041501041960762,-0.10220937896597077,-0.6017265501206241,0.4266880945925273,-0.8092675796932113,-0.6958498958039239,0.10220937896597077,0.6017265501206241,0.4266880945925273,0.8092675796932113,0.6958498958039239
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,63,63,MLE,0.31486079993192106,True,0.24580294299254368,-0.8652142847558819,0.7045523400676819,0.08709109068701981,0.45136507234928736,-0.2541970570074563,-0.8652142847558819,0.20455234006768186,-0.9129089093129802,-0.5486349276507126,0.2541970570074563,0.8652142847558819,0.20455234006768186,0.9129089093129802,0.5486349276507126
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,64,64,MM,0.0016426999354735017,True,0.8464595531403989,0.5020622841567283,2.4739658195454863,0.5921508020546293,0.5573864664117724,0.3464595531403989,0.5020622841567283,1.9739658195454863,-0.40784919794537067,-0.44261353358822764,0.3464595531403989,0.5020622841567283,1.9739658195454863,0.40784919794537067,0.44261353358822764
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,64,64,MLE,1.085905299987644,True,0.9500066516580341,0.6655276979675444,3.4519291052897123,0.7614971787548512,1e-06,0.4500066516580341,0.6655276979675444,2.9519291052897123,-0.23850282124514877,-0.999999,0.4500066516580341,0.6655276979675444,2.9519291052897123,0.23850282124514877,0.999999
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,65,65,MM,0.0015560999745503068,False,,,,,,,,,,,,,,,
20,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,65,65,MLE,0.5601268000900745,True,0.09965282771917745,-1.4654536307291761,0.408349135294123,4.992386405524317e-05,0.46266430727212754,-0.40034717228082256,-1.4654536307291761,-0.09165086470587702,-0.9999500761359448,-0.5373356927278725,0.40034717228082256,1.4654536307291761,0.09165086470587702,0.9999500761359448,0.5373356927278725
