n,delta_label,delta,p_label,p_true,ratio_label,variance_ratio,mu1_true,mu2_true,sigma1_sq_true,sigma2_sq_true,replicate,seed,method,time_sec,success,p_hat,mu1_hat,mu2_hat,sigma1_sq_hat,sigma2_sq_hat,p_error,mu1_error,mu2_error,sigma1_sq_error,sigma2_sq_error,p_abs_error,mu1_abs_error,mu2_abs_error,sigma1_sq_abs_error,sigma2_sq_abs_error
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,32,900000032,MLE,2.088937900029123,True,0.10293144174669616,-1.8378436765051347,0.6764897228419153,0.14416200035711899,1.1211555683244505,-0.39706855825330384,-1.8378436765051347,0.06411728714612075,-0.855837999642881,-0.8788444316755499,0.39706855825330384,1.8378436765051347,0.06411728714612075,0.855837999642881,0.8788444316755499
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,36,900000036,MM,0.002051200019195676,False,,,,,,,,,,,,,,,
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,36,900000036,MLE,1.6176696000620723,True,0.7008792809778965,0.14652652208771785,1.2191917347761148,1.4219558749564265,1.1331147359302534,0.20087928097789653,0.14652652208771785,0.6068192990803202,0.4219558749564265,-0.8668852640697471,0.20087928097789653,0.14652652208771785,0.6068192990803202,0.4219558749564265,0.8668852640697471
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,37,900000037,MM,0.002639499958604574,True,0.009745777436146418,-0.48486655735173756,0.27591597044752486,5.041733851389751,0.902906111061222,-0.4902542225638536,-0.48486655735173756,-0.3364564652482697,4.041733851389751,-1.0970938889387785,0.4902542225638536,0.48486655735173756,0.3364564652482697,4.041733851389751,1.0970938889387785
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,37,900000037,MLE,1.886956200003624,True,0.01999700176246622,-2.713424313826506,0.3293478740581979,1e-06,0.7830473722992048,-0.4800029982375338,-2.713424313826506,-0.2830245616375967,-0.999999,-1.2169526277007956,0.4800029982375338,2.713424313826506,0.2830245616375967,0.999999,1.2169526277007956
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,40,900000040,MM,0.0029305999632924795,False,,,,,,,,,,,,,,,
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,40,900000040,MLE,1.3844068000325933,True,0.23433945686128252,0.24975132752090867,0.5135962925373738,0.06510638093252509,2.062091805092691,-0.26566054313871745,0.24975132752090867,-0.09877614315842076,-0.9348936190674749,0.06209180509269041,0.26566054313871745,0.24975132752090867,0.09877614315842076,0.9348936190674749,0.06209180509269041
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,33,900000033,MM,0.001964899944141507,False,,,,,,,,,,,,,,,
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,33,900000033,MLE,3.090860199998133,True,0.01999570302506103,-3.1978073841909604,0.24040287493146562,1e-06,1.0980430964455508,-0.48000429697493896,-3.1978073841909604,-0.37196956076432897,-0.999999,-0.9019569035544497,0.48000429697493896,3.1978073841909604,0.37196956076432897,0.999999,0.9019569035544497
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,41,900000041,MM,0.0019907000241801143,True,0.7177023944500771,-0.25371290776809907,1.531274549032884,0.32993264980341164,0.31111109242872065,0.2177023944500771,-0.25371290776809907,0.9189021133370895,-0.6700673501965884,-1.6888889075712799,0.2177023944500771,0.25371290776809907,0.9189021133370895,0.6700673501965884,1.6888889075712799
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,41,900000041,MLE,1.4090606000972912,True,0.8755349608320552,-0.007037184116023647,2.0595829933975227,0.5649951016961011,0.08088710958510141,0.3755349608320552,-0.007037184116023647,1.447210557701728,-0.4350048983038989,-1.919112890414899,0.3755349608320552,0.007037184116023647,1.447210557701728,0.4350048983038989,1.919112890414899
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,44,900000044,MM,0.0017902000108733773,False,,,,,,,,,,,,,,,
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,44,900000044,MLE,0.47475309995934367,True,0.7796595048211834,-0.21241885239243952,1.7532945497683383,0.6380971303736649,0.11684253200723428,0.2796595048211834,-0.21241885239243952,1.1409221140725436,-0.3619028696263351,-1.883157467992766,0.2796595048211834,0.21241885239243952,1.1409221140725436,0.3619028696263351,1.883157467992766
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,47,900000047,MM,0.0011844999389722943,True,0.18965300985869676,-1.984181600737971,0.620940725132962,0.3270474843405107,0.44009101251799626,-0.31034699014130324,-1.984181600737971,0.008568289437167365,-0.6729525156594893,-1.5599089874820042,0.31034699014130324,1.984181600737971,0.008568289437167365,0.6729525156594893,1.5599089874820042
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,47,900000047,MLE,0.2920664999401197,True,0.15598303068238112,-2.2020934677581763,0.5572881411478355,0.18151346863556642,0.5105584774804005,-0.3440169693176189,-2.2020934677581763,-0.055084294547959045,-0.8184865313644336,-1.4894415225195998,0.3440169693176189,2.2020934677581763,0.055084294547959045,0.8184865313644336,1.4894415225195998
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,46,900000046,MM,0.002552499994635582,True,0.8032816564636198,0.21386015820334903,2.160545378135264,0.7155890900190984,0.2163122625485325,0.3032816564636198,0.21386015820334903,1.5481729424394692,-0.28441090998090157,-1.783687737451468,0.3032816564636198,0.21386015820334903,1.5481729424394692,0.28441090998090157,1.783687737451468
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,46,900000046,MLE,0.9498650999739766,True,0.7950159765573678,0.19804977674032073,2.143367595259905,0.6983215657553917,0.2162212597005788,0.2950159765573678,0.19804977674032073,1.5309951595641103,-0.3016784342446083,-1.7837787402994216,0.2950159765573678,0.19804977674032073,1.5309951595641103,0.3016784342446083,1.7837787402994216
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,39,900000039,MM,0.0012715000193566084,True,0.25098629748528883,-1.030758056518457,0.6039073910933722,0.7975103291422612,1.5145662495835697,-0.24901370251471117,-1.030758056518457,-0.008465044602422367,-0.20248967085773883,-0.4854337504164308,0.24901370251471117,1.030758056518457,0.008465044602422367,0.20248967085773883,0.4854337504164308
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,39,900000039,MLE,2.6578457000432536,True,0.3566930625254217,-0.9844788936334966,0.8468516700139673,0.7397231481589459,1.2490363673540594,-0.1433069374745783,-0.9844788936334966,0.23447923431817275,-0.2602768518410541,-0.750963632645941,0.1433069374745783,0.9844788936334966,0.23447923431817275,0.2602768518410541,0.750963632645941
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,42,900000042,MM,0.0018167999805882573,False,,,,,,,,,,,,,,,
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,42,900000042,MLE,3.0489246000070125,True,0.13564249450487764,-0.3440770419129175,0.7943705237763771,0.30337220676935006,2.416724341026553,-0.36435750549512236,-0.3440770419129175,0.1819980880805825,-0.6966277932306499,0.41672434102655265,0.36435750549512236,0.3440770419129175,0.1819980880805825,0.6966277932306499,0.41672434102655265
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,51,900000051,MM,0.0019014999270439148,False,,,,,,,,,,,,,,,
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,51,900000051,MLE,0.27754119993187487,True,0.28768152404060526,-0.536093097044984,0.7693201555629503,0.10913091591674637,1.4874996991779168,-0.21231847595939474,-0.536093097044984,0.15694771986715572,-0.8908690840832536,-0.5125003008220836,0.21231847595939474,0.536093097044984,0.15694771986715572,0.8908690840832536,0.5125003008220836
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,48,900000048,MM,0.002265900024212897,False,,,,,,,,,,,,,,,
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,48,900000048,MLE,1.624733299948275,True,0.9213699716920201,0.017217468968928947,2.8928742691769638,1.7211491141167967,0.02896951249127471,0.42136997169202006,0.017217468968928947,2.280501833481169,0.7211491141167967,-1.9710304875087257,0.42136997169202006,0.017217468968928947,2.280501833481169,0.7211491141167967,1.9710304875087257
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,43,900000043,MM,0.00105489999987185,True,0.6235032769683463,0.09849222555696269,1.9555870231862094,0.6299456308238968,0.8175698322885544,0.12350327696834629,0.09849222555696269,1.3432145874904147,-0.37005436917610324,-1.1824301677114462,0.12350327696834629,0.09849222555696269,1.3432145874904147,0.37005436917610324,1.1824301677114462
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,43,900000043,MLE,4.347804700024426,True,0.40321184297108276,-0.07048826917040349,1.3842500498941999,0.6006629010370242,1.2713821127380003,-0.09678815702891724,-0.07048826917040349,0.7718776141984053,-0.39933709896297576,-0.7286178872620002,0.09678815702891724,0.07048826917040349,0.7718776141984053,0.39933709896297576,0.7286178872620002
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,50,900000050,MM,0.0019191999454051256,True,0.5219523359438222,-0.4990131935701649,1.0975154914636742,0.7555620355917836,0.5129865516681829,0.021952335943822177,-0.4990131935701649,0.48514305576787964,-0.2444379644082164,-1.4870134483318176,0.021952335943822177,0.4990131935701649,0.48514305576787964,0.2444379644082164,1.4870134483318176
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,50,900000050,MLE,2.985625799978152,True,0.0516502834528689,-1.9036248056584266,0.3822707692991613,0.08895807179852681,1.0703361459166487,-0.44834971654713107,-1.9036248056584266,-0.23010166639663326,-0.9110419282014732,-0.9296638540833517,0.44834971654713107,1.9036248056584266,0.23010166639663326,0.9110419282014732,0.9296638540833517
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,55,900000055,MM,0.0023071999894455075,False,,,,,,,,,,,,,,,
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,55,900000055,MLE,0.6110986000858247,True,0.6322184354765318,0.2443548053016111,0.5829903798454718,2.3240129328765886,0.15576235598826618,0.13221843547653178,0.2443548053016111,-0.02938205585032283,1.3240129328765886,-1.8442376440117343,0.13221843547653178,0.2443548053016111,0.02938205585032283,1.3240129328765886,1.8442376440117343
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,45,900000045,MM,0.003407499985769391,False,,,,,,,,,,,,,,,
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,45,900000045,MLE,4.755706700030714,True,0.9617269808300409,0.28298018395877045,4.119602417594238,1.1876439391135056,0.43269765322542614,0.46172698083004093,0.28298018395877045,3.507229981898443,0.18764393911350563,-1.5673023467745744,0.46172698083004093,0.28298018395877045,3.507229981898443,0.18764393911350563,1.5673023467745744
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,53,900000053,MM,0.002004699897952378,False,,,,,,,,,,,,,,,
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,53,900000053,MLE,3.941420100047253,True,0.03125700478377791,-3.2700202943028156,0.3913649882935975,0.1857506698287222,1.3796373028784827,-0.4687429952162221,-3.2700202943028156,-0.22100744740219708,-0.8142493301712778,-0.6203626971215177,0.4687429952162221,3.2700202943028156,0.22100744740219708,0.8142493301712778,0.6203626971215177
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,54,900000054,MM,0.001903700060211122,True,0.7253368621428494,-0.2858815362659338,1.5510875755494582,0.8095415324808392,0.9346169238599611,0.22533686214284943,-0.2858815362659338,0.9387151398536636,-0.19045846751916085,-1.0653830761400394,0.22533686214284943,0.2858815362659338,0.9387151398536636,0.19045846751916085,1.0653830761400394
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,54,900000054,MLE,2.486007000086829,True,0.9263678087835556,0.005955367143716165,2.894784199671025,1.0201366752559304,0.025862524464006043,0.4263678087835556,0.005955367143716165,2.2824117639752304,0.020136675255930436,-1.9741374755359944,0.4263678087835556,0.005955367143716165,2.2824117639752304,0.020136675255930436,1.9741374755359944
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,52,900000052,MM,0.001943000010214746,False,,,,,,,,,,,,,,,
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,52,900000052,MLE,4.445390400011092,True,0.8084003129250751,-0.08607921382939841,1.993570950692908,1.2301916678509464,0.4119571460048829,0.3084003129250751,-0.08607921382939841,1.3811985149971133,0.23019166785094636,-1.5880428539951175,0.3084003129250751,0.08607921382939841,1.3811985149971133,0.23019166785094636,1.5880428539951175
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,49,900000049,MM,0.0018391999183222651,False,,,,,,,,,,,,,,,
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,49,900000049,MLE,5.659874800010584,True,0.15258002778594537,-0.32816001439975717,0.45402148381976887,0.3438948497636286,1.6127010236665074,-0.34741997221405463,-0.32816001439975717,-0.15835095187602571,-0.6561051502363714,-0.3872989763334931,0.34741997221405463,0.32816001439975717,0.15835095187602571,0.6561051502363714,0.3872989763334931
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,57,900000057,MM,0.0039351999294012785,True,0.9110846098759677,0.21515809305026035,2.759529011374765,0.8961483216999023,0.3401142204048357,0.41108460987596773,0.21515809305026035,2.14715657567897,-0.10385167830009767,-1.6598857795951647,0.41108460987596773,0.21515809305026035,2.14715657567897,0.10385167830009767,1.6598857795951647
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,57,900000057,MLE,2.8730882999952883,True,0.29916791513389784,0.058672342611674935,0.6047653248340449,0.17900579818451035,1.790828610582356,-0.20083208486610216,0.058672342611674935,-0.0076071108617497,-0.8209942018154897,-0.20917138941764435,0.20083208486610216,0.058672342611674935,0.0076071108617497,0.8209942018154897,0.20917138941764435
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,59,900000059,MM,0.0032480000518262386,False,,,,,,,,,,,,,,,
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,59,900000059,MLE,1.5321992000099272,True,0.9234919190157035,0.10706477698351814,2.676747807110058,0.9689358832776076,0.0037648216839244433,0.4234919190157035,0.10706477698351814,2.0643753714142634,-0.0310641167223924,-1.996235178316076,0.4234919190157035,0.10706477698351814,2.0643753714142634,0.0310641167223924,1.996235178316076
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,62,900000062,MM,0.0019194000633433461,False,,,,,,,,,,,,,,,
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,62,900000062,MLE,0.6539159000385553,True,0.30603108375979665,-0.45577205161244133,0.8239994424242365,0.12228716153855505,1.0323106794638093,-0.19396891624020335,-0.45577205161244133,0.21162700672844192,-0.877712838461445,-0.9676893205361912,0.19396891624020335,0.45577205161244133,0.21162700672844192,0.877712838461445,0.9676893205361912
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,58,900000058,MM,0.0032695999834686518,False,,,,,,,,,,,,,,,
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,58,900000058,MLE,2.12555210001301,True,0.17166536489043885,-1.135507280734451,0.5920300532125089,0.23000382674994316,0.8919540974803818,-0.3283346351095612,-1.135507280734451,-0.02034238248328568,-0.7699961732500569,-1.1080459025196188,0.3283346351095612,1.135507280734451,0.02034238248328568,0.7699961732500569,1.1080459025196188
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,65,900000065,MM,0.0019158999202772975,False,,,,,,,,,,,,,,,
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,65,900000065,MLE,0.4136346000013873,True,0.573393406536501,0.168365560303873,0.7667172381814057,3.2077705411183493,0.23632728215680995,0.07339340653650095,0.168365560303873,0.1543448024856111,2.2077705411183493,-1.7636727178431906,0.07339340653650095,0.168365560303873,0.1543448024856111,2.2077705411183493,1.7636727178431906
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,66,900000066,MM,0.002035900019109249,False,,,,,,,,,,,,,,,
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,66,900000066,MLE,0.7489166000159457,True,0.11756102644949974,-0.7456187034990923,0.4418062807646776,0.0033231637918545976,1.4117840740798966,-0.38243897355050027,-0.7456187034990923,-0.170566154931117,-0.9966768362081454,-0.5882159259201039,0.38243897355050027,0.7456187034990923,0.170566154931117,0.9966768362081454,0.5882159259201039
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,56,900000056,MM,0.0010667999740689993,True,0.5888005544567647,-0.2183249831653823,1.2850303082645476,0.7014260510707321,1.0190517529282013,0.08880055445676471,-0.2183249831653823,0.672657872568753,-0.2985739489292679,-0.9809482470717992,0.08880055445676471,0.2183249831653823,0.672657872568753,0.2985739489292679,0.9809482470717992
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,56,900000056,MLE,4.920133800012991,True,0.7918702412889044,0.016143161421454656,1.8597561078827378,0.8451457951468594,0.71976725329095,0.2918702412889044,0.016143161421454656,1.2473836721869431,-0.1548542048531406,-1.2802327467090504,0.2918702412889044,0.016143161421454656,1.2473836721869431,0.1548542048531406,1.2802327467090504
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,60,900000060,MM,0.0032872000010684133,False,,,,,,,,,,,,,,,
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,60,900000060,MLE,2.990317799965851,True,0.5659630522048615,0.13027677204724264,0.17691965533520837,2.256180153013702,0.8166548191295071,0.06596305220486154,0.13027677204724264,-0.4354527803605862,1.2561801530137018,-1.1833451808704933,0.06596305220486154,0.13027677204724264,0.4354527803605862,1.2561801530137018,1.1833451808704933
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,64,900000064,MM,0.0017127000028267503,True,0.6572012200276136,-0.5848181745445936,1.3967861196384797,0.6479243248731962,0.8214942038652482,0.1572012200276136,-0.5848181745445936,0.7844136839426851,-0.3520756751268038,-1.1785057961347523,0.1572012200276136,0.5848181745445936,0.7844136839426851,0.3520756751268038,1.1785057961347523
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,64,900000064,MLE,1.4404139999533072,True,0.5682043730138608,-0.7201689458583626,1.16646967397629,0.5400217494536347,0.9540106618652148,0.06820437301386084,-0.7201689458583626,0.5540972382804955,-0.4599782505463653,-1.0459893381347856,0.06820437301386084,0.7201689458583626,0.5540972382804955,0.4599782505463653,1.0459893381347856
50,weak,0.5,balanced,0.5,ratio_2,2.0,0.0,0.6123724356957946,1.0,2.0000000000000004,61,900000061,MM,0.0011122999712824821,True,0.7339573330006866,-0.3220524925802266,1.4696005792175255,0.55884935591973,0.7952395506036917,0.23395733300068655,-0.3220524925802266,0.8572281435217309,-0.44115064408027005,-1.2047604493963089,0.23395733300068655,0.3220524925802266,0.8572281435217309,0.44115064408027005,1.2047604493963089
